date,state,deaths
3/21/2020 12:00:00 AM,alabama,4
3/21/2020 12:00:00 AM,alabama,9
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,2
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,2
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,2
3/21/2020 12:00:00 AM,alabama,3
3/21/2020 12:00:00 AM,alabama,9
3/21/2020 12:00:00 AM,alabama,76
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,1
3/21/2020 12:00:00 AM,alabama,2
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,2
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,2
3/22/2020 12:00:00 AM,alabama,3
3/22/2020 12:00:00 AM,alabama,10
3/22/2020 12:00:00 AM,alabama,77
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,3
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,2
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,2
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,2
3/22/2020 12:00:00 AM,alabama,4
3/22/2020 12:00:00 AM,alabama,10
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,3
3/22/2020 12:00:00 AM,alabama,7
3/22/2020 12:00:00 AM,alabama,12
3/22/2020 12:00:00 AM,alabama,99
3/22/2020 12:00:00 AM,alabama,2
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,2
3/22/2020 12:00:00 AM,alabama,3
3/22/2020 12:00:00 AM,alabama,5
3/22/2020 12:00:00 AM,alabama,6
3/22/2020 12:00:00 AM,alabama,11
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,2
3/22/2020 12:00:00 AM,alabama,3
3/22/2020 12:00:00 AM,alabama,2
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,2
3/22/2020 12:00:00 AM,alabama,3
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,2
3/22/2020 12:00:00 AM,alabama,5
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,6
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,2
3/22/2020 12:00:00 AM,alabama,3
3/22/2020 12:00:00 AM,alabama,5
3/22/2020 12:00:00 AM,alabama,6
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,5
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,2
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,3
3/22/2020 12:00:00 AM,alabama,15
3/22/2020 12:00:00 AM,alabama,1
3/22/2020 12:00:00 AM,alabama,3
3/22/2020 12:00:00 AM,alabama,2
3/22/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,2
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,3
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,5
3/23/2020 12:00:00 AM,alabama,20
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,2
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,2
3/23/2020 12:00:00 AM,alabama,4
3/23/2020 12:00:00 AM,alabama,8
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,2
3/23/2020 12:00:00 AM,alabama,3
3/23/2020 12:00:00 AM,alabama,5
3/23/2020 12:00:00 AM,alabama,6
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,9
3/23/2020 12:00:00 AM,alabama,2
3/23/2020 12:00:00 AM,alabama,6
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,2
3/23/2020 12:00:00 AM,alabama,3
3/23/2020 12:00:00 AM,alabama,2
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,2
3/23/2020 12:00:00 AM,alabama,4
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,2
3/23/2020 12:00:00 AM,alabama,4
3/23/2020 12:00:00 AM,alabama,6
3/23/2020 12:00:00 AM,alabama,7
3/23/2020 12:00:00 AM,alabama,11
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,2
3/23/2020 12:00:00 AM,alabama,4
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,5
3/23/2020 12:00:00 AM,alabama,9
3/23/2020 12:00:00 AM,alabama,13
3/23/2020 12:00:00 AM,alabama,131
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,2
3/23/2020 12:00:00 AM,alabama,5
3/23/2020 12:00:00 AM,alabama,12
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,2
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,2
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,2
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,2
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,3
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,2
3/23/2020 12:00:00 AM,alabama,4
3/23/2020 12:00:00 AM,alabama,10
3/23/2020 12:00:00 AM,alabama,88
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,1
3/23/2020 12:00:00 AM,alabama,3
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,3
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,5
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,4
3/24/2020 12:00:00 AM,alabama,15
3/24/2020 12:00:00 AM,alabama,95
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,3
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,5
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,2
3/24/2020 12:00:00 AM,alabama,3
3/24/2020 12:00:00 AM,alabama,4
3/24/2020 12:00:00 AM,alabama,7
3/24/2020 12:00:00 AM,alabama,8
3/24/2020 12:00:00 AM,alabama,14
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,1
3/24/2020 12:00:00 AM,alabama,5
3/24/2020 12:00:00 AM,alabama,6
3/24/2020 12:00:00 AM,alabama,9
3/24/2020 12:00:00 AM,alabama,13
